remainingtime, autonomousrobot, alarm, robotx, roboty, robotangle, treesstate, batterylevel, temperature, waterlevel, groundtankwaterlevel, leaksnumber, usedkeys, clicks, others 
424, 1, -1, 14.73536205291748, -10.620838165283203, 0.33718836307525635, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0tru0.0true, 12, 50, 0, 92.55555555555534, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
423, 1, -1, 14.737654685974121, -10.616689682006836, 0.8761919736862183, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 12, 50, 0, 92.55555555555534, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, otherClick
422, 1, -1, 14.736695289611816, -10.610607147216797, 1.401782512664795, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 11, 50, 0, 92.55555555555534, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
421, 1, -1, 14.846524238586426, -9.279417991638184, 1.4975591897964478, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 11, 50, 0, 92.55555555555534, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
420, 1, -1, 14.971169471740723, -7.5875678062438965, 1.4963375329971313, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 10, 50, 0, 92.44444444444423, fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0false, -1, -1, -1
419, 1, -1, 15.09616756439209, -5.895811557769775, 1.5003204345703125, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 10, 50, 0, 91.88888888888866, fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0false, -1, -1, -1
418, 1, -1, 15.212966918945312, -4.231536865234375, 1.4998425245285034, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 9, 50, 0, 91.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench-clickLeak5, -1
417, 1, -1, 15.326261520385742, -2.5948030948638916, 1.5013508796691895, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 9, 50, 0, 91.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
416, 1, -1, 15.426148414611816, -0.9012349843978882, 1.5148377418518066, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 8, 50, 0, 91.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
415, 1, -1, 15.517982482910156, 0.7653656601905823, 1.517910122871399, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 8, 50, 0, 91.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
414, 1, -1, 15.606582641601562, 2.3756561279296875, 1.517669916152954, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 7, 50, 0, 91.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
413, 1, -1, 15.69827938079834, 4.097805023193359, 1.5170360803604126, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 7, 50, 0, 91.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
412, 1, -1, 15.788060188293457, 5.736265659332275, 1.5158861875534058, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 6, 50, 0, 91.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, plus-plus-plus, -1
411, 1, -1, 15.872928619384766, 7.514344215393066, 1.5266401767730713, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 6, 50, 0, 91.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
410, 1, -1, 15.947548866271973, 9.181252479553223, 1.5305936336517334, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 5, 50, 0, 91.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
409, 1, -1, 16.003236770629883, 10.849026679992676, 1.5385435819625854, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 5, 50, 0, 91.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, minus-minus, -1
408, 1, -1, 16.04302215576172, 12.279071807861328, 1.5489931106567383, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 4, 50, 0, 91.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, minus-wrench, -1
407, 1, -1, 16.06087303161621, 13.327075958251953, 1.5619295835494995, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 4, 50, 0, 93.33333333333309, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push, -1
406, 1, -1, 16.066444396972656, 14.09233570098877, 1.5749551057815552, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 3, 50, 0, 98.04761904761881, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, plus-minus, -1
405, 1, -1, 16.064109802246094, 14.653284072875977, 1.574959635734558, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 3, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, clickLeak4, -1
404, 1, -1, 16.059938430786133, 15.055109977722168, 1.5844088792800903, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 2, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
403, 1, -1, 16.052955627441406, 15.350502014160156, 1.5991714000701904, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 2, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
402, 1, -1, 16.046659469604492, 15.573225021362305, 1.6058051586151123, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 11, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
401, 1, -1, 16.040376663208008, 15.736900329589844, 1.6153355836868286, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 21, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
400, 1, -1, 16.03487205505371, 15.857640266418457, 1.617855191230774, fals0.0tru0.0tru0.0tru0.0fals0.0fals0.0tru0.0tru0.0true, 30, 50, 0, 99.88888888888889, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, -1, -1, -1
399, 1, -1, 16.03009605407715, 15.946005821228027, 1.6326180696487427, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 40, 50, 0, 99.6111111111111, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, -1, -1, -1
398, 1, -1, 16.02668571472168, 16.00037384033203, 1.6332122087478638, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 49, 50, 0, 99.33333333333331, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, -1, -1, -1
397, 1, -1, 16.02668571472168, 16.00037384033203, 1.6332122087478638, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 59, 50, 0, 99.05555555555553, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, -1, wrench, -1
396, 1, -1, 16.02668571472168, 16.00037384033203, 1.6332122087478638, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 68, 50, 0, 98.94444444444441, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, clickLeak6, -1
395, 1, -1, 16.02668571472168, 16.00037384033203, 1.6332122087478638, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 78, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push, -1
394, 1, -1, 16.02668571472168, 16.00037384033203, 1.6332122087478638, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 87, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
393, 1, -1, 16.02668571472168, 16.00037384033203, 1.6332122087478638, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 97, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
392, 1, -1, 16.02668571472168, 16.00037384033203, 1.6332122087478638, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 99, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
391, 1, -1, 16.02668571472168, 16.00037384033203, 1.6332122087478638, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 100, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
390, 1, -1, 16.031766891479492, 15.999899864196777, 2.0708067417144775, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 99, 50, 0, 99.88888888888889, tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
389, 1, -1, 16.036712646484375, 16.00092124938965, 2.594304323196411, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 100, 50, 0, 99.88888888888889, tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, minus-plus, -1
388, 1, -1, 16.040523529052734, 15.998414993286133, 3.095381021499634, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 99, 50, 0, 99.83333333333333, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench-clickLeak0, -1
387, 1, -1, 16.048513412475586, 15.998520851135254, -2.649919033050537, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 100, 50, 0, 99.83333333333333, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push, -1
386, 1, -1, 16.052534103393555, 16.00029182434082, -2.197108507156372, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 99, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push-push-push, -1
385, 1, -1, 15.166703224182129, 14.65223217010498, -2.1424009799957275, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 100, 50, 0, 99.88888888888889, fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push, -1
384, 1, -1, 14.250702857971191, 13.224246978759766, -2.140943765640259, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 99, 50, 0, 100, fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, minus-plus-wrench, -1
383, 1, -1, 13.365450859069824, 11.842516899108887, -2.140079975128174, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 99, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, clickLeak1, -1
382, 1, -1, 12.46526050567627, 10.437247276306152, -2.141253709793091, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 98, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench, -1
381, 1, -1, 11.551155090332031, 9.008279800415039, -2.1399340629577637, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 98, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench-push, -1
380, 1, -1, 10.651506423950195, 7.602720737457275, -2.1410322189331055, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 97, 50, 0, 99.88888888888889, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, -1, -1, -1
379, 1, -1, 9.767013549804688, 6.221173286437988, -2.140261173248291, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 97, 50, 0, 99.77777777777777, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, -1, -1, otherkeyDown-otherkeyUp
378, 1, -1, 8.852136611938477, 4.792542457580566, -2.141685962677002, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 96, 50, 0, 99.88888888888889, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, -1, push-wrench, -1
377, 1, -1, 7.967267036437988, 3.411308526992798, -2.139033079147339, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 96, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, clickLeak6, -1
376, 1, -1, 7.057923316955566, 1.9793096780776978, -2.1374447345733643, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 95, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
375, 1, -1, 6.170994281768799, 0.5657926201820374, -2.1287922859191895, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 95, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
374, 1, -1, 5.288365364074707, -0.8501660823822021, -2.1278274059295654, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 94, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
373, 1, -1, 4.42372989654541, -2.244399309158325, -2.1244306564331055, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 94, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
372, 1, -1, 3.5629255771636963, -3.672943353652954, -2.1074328422546387, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 93, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, plus-minus, -1
371, 1, -1, 2.6964991092681885, -5.1302642822265625, -2.106222152709961, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 93, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push-push-push, -1
370, 1, -1, 1.9644190073013306, -6.37097692489624, -2.0922083854675293, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 92, 50, 0, 99.88888888888889, fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0false, -1, push, -1
369, 1, -1, 1.41890287399292, -7.319586753845215, -2.0918030738830566, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 92, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0false, -1, -1, -1
368, 1, -1, 1.0337600708007812, -8.000911712646484, -2.082883358001709, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 91, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench-clickLeak5, -1
367, 1, -1, 0.7560204863548279, -8.501303672790527, -2.067476272583008, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 91, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
366, 1, -1, 0.5582140684127808, -8.860882759094238, -2.0581562519073486, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 90, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
365, 1, -1, 0.41503897309303284, -9.12950611114502, -2.0403854846954346, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 90, 50, 0, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
364, 1, -1, 0.3110150396823883, -9.333739280700684, -2.0413424968719482, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 89, 50, 20, 81, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, minus-plus-push, -1
363, 1, -1, 0.23666200041770935, -9.482499122619629, -2.0278372764587402, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 89, 50, 40, 64.85714285714286, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push-push-wrench, -1
362, 1, -1, 0.1815689355134964, -9.594420433044434, -2.0227842330932617, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 88, 50, 60, 49, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench, -1
361, 1, -1, 0.1417810022830963, -9.676823616027832, -2.015857696533203, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 88, 50, 80, 32.42857142857143, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench-wrench-wrench, -1
360, 1, -1, 0.11508766561746597, -9.733033180236816, -2.0080809593200684, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 87, 50, 100, 15.142857142857148, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, otherkeyDown-otherkeyUp
359, 1, -1, 0.11508766561746597, -9.733033180236816, -2.0080809593200684, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 87, 50, 100, 17.142857142857142, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, plus-minus, -1
358, 1, -1, 0.1117391288280487, -9.731657981872559, -1.6188273429870605, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 86, 50, 100, 18.428571428571423, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, clickLeak4-push, -1
357, 1, -1, 0.16604316234588623, -10.89781379699707, -1.5174610614776611, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 86, 50, 100, 20.714285714285708, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push-push, -1
356, 1, -1, 0.24209952354431152, -12.309822082519531, -1.5159112215042114, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0tru0.0true, 85, 50, 100, 23.28571428571428, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, otherkeyDown-otherkeyUp
355, 1, -1, 0.31267982721328735, -13.340423583984375, -1.5008009672164917, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 85, 50, 90, 27.087301587301585, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0true, -1, wrench, -1
354, 1, -1, 0.36669275164604187, -14.081591606140137, -1.4865186214447021, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 84, 50, 90, 29.95238095238095, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0true, -1, clickLeak4-plus-minus, -1
353, 1, -1, 0.2789148688316345, -13.051855087280273, -1.4846700429916382, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 84, 50, 90, 32.103174603174594, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0true, -1, wrench, -1
352, 1, -1, 0.15868839621543884, -11.648188591003418, -1.4845255613327026, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 83, 50, 90, 33.706349206349195, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, clickLeak8, -1
351, 1, -1, -0.20090533792972565, -12.746557235717773, -1.9844460487365723, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 83, 50, 90, 34.7063492063492, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, otherkeyDown-otherkeyUp-otherkeyDown-otherkeyUp
350, 0, -1, -0.25977078080177307, -12.87724494934082, -2.0148887634277344, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 82, 50, 90, 34.93650793650794, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, otherkeyDown-otherkeyUp-otherkeyDown-otherkeyUp-otherkeyDown-otherkeyUp
349, 0, -1, -0.25977078080177307, -12.87724494934082, -2.0148887634277344, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 82, 50, 90, 34.65873015873015, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, otherkeyDown-otherkeyUp-otherkeyDown-otherkeyUp
348, 0, -1, 0.4579088091850281, -11.36897087097168, -2.0135550498962402, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 81, 50, 90, 34.380952380952365, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, back-back, -1, -1
347, 0, -1, 0.4985347092151642, -11.285479545593262, -2.2011172771453857, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 81, 50, 90, 34.10317460317458, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, right-right-right-right-right-right-right-right-right-right, -1, -1
346, 0, -1, 0.4949735999107361, -11.287153244018555, -2.723719358444214, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 80, 50, 90, 33.825396825396794, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, right-right-right-right-right-right-right-right-right-right-right-right-right-right-right, minus, -1
345, 0, -1, 0.48554185032844543, -11.29254150390625, 3.028777599334717, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 80, 50, 90, 33.54761904761901, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, right-right-right, plus, -1
344, 0, -1, 0.47951239347457886, -11.301794052124023, 2.4888968467712402, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 79, 50, 90, 33.26984126984122, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, right-right-right, -1, -1
343, 0, -1, -0.3795783519744873, -10.164389610290527, 2.2166483402252197, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 79, 50, 90, 32.99206349206344, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, right-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front, -1, -1
342, 0, -1, -1.7814102172851562, -8.28923511505127, 2.125356435775757, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 78, 50, 100, 22.71428571428565, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front-front-right-front-right-right, -1, -1
341, 0, -1, -1.7822861671447754, -8.28995132446289, 1.6116241216659546, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 78, 50, 100, 22.436507936507866, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, right-right-right-right-right-right-right-right-right-right-right-right-right-right-right-right-right-right-right-right-front, -1, -1
340, 0, -1, -1.847867727279663, -5.517881870269775, 1.5953036546707153, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 77, 50, 100, 22.15873015873008, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front, -1, -1
339, 0, -1, -1.908549189567566, -2.6494462490081787, 1.5900555849075317, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 77, 50, 100, 21.880952380952294, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front, -1, -1
338, 0, -1, -1.9701048135757446, 0.26585978269577026, 1.5924043655395508, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 76, 50, 100, 21.32539682539674, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front, -1, -1
337, 0, -1, -2.0381758213043213, 3.1302707195281982, 1.5950807332992554, fals0.0tru0.0tru0.0tru0.0tru0.0fals0.0tru0.0fals0.0true, 76, 50, 100, 20.769841269841187, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front, -1, -1
336, 0, -1, -2.081393241882324, 4.897406578063965, 1.7901521921157837, fals0.0tru0.0tru0.0fals0.0tru0.0fals0.0tru0.0fals0.0true, 75, 57.219290541483495, 90, 20.214285714285634, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front-front-front-front-left-space, -1, -1
335, 0, -1, -2.0810043811798096, 4.8976545333862305, 1.7083839178085327, fals0.0tru0.0tru0.0fals0.0tru0.0fals0.0tru0.0fals0.0true, 75, 53.88595720815016, 90, 19.65873015873008, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, right-right-right-right-right, -1, -1
